Date,variable,value
2019-05-24,return_btc,0.015
2019-05-28,return_btc,-0.005
2019-05-29,return_btc,-0.0079
2019-05-30,return_btc,-0.0435
2019-05-31,return_btc,0.0346
2019-06-03,return_btc,-0.0692
2019-06-04,return_btc,-0.0541
2019-06-05,return_btc,0.012199999999999999
2019-06-06,return_btc,8e-4
2019-06-10,return_btc,0.0462
2019-06-11,return_btc,-0.0125
2019-06-12,return_btc,0.0311
2019-06-13,return_btc,0.0106
2019-06-14,return_btc,0.053200000000000004
2019-06-17,return_btc,0.0398
2019-06-18,return_btc,-0.0256
2019-06-19,return_btc,0.019299999999999998
2019-06-20,return_btc,0.028300000000000002
2019-06-21,return_btc,0.0696
2019-06-24,return_btc,0.0137
2019-06-25,return_btc,0.0691
2019-06-26,return_btc,0.10619999999999999
2019-06-27,return_btc,-0.1359
2019-06-28,return_btc,0.0993
2019-07-01,return_btc,-0.0187
2019-07-02,return_btc,0.0207
2019-07-03,return_btc,0.0983
2019-07-05,return_btc,-0.0173
2019-07-08,return_btc,0.0733
2019-07-09,return_btc,0.0236
2019-07-10,return_btc,-0.0344
2019-07-11,return_btc,-0.0634
2019-07-12,return_btc,0.037000000000000005
2019-07-15,return_btc,0.0633
2019-07-16,return_btc,-0.131
2019-07-17,return_btc,0.0317
2019-07-18,return_btc,0.0955
2019-07-19,return_btc,-0.0075
2019-07-22,return_btc,-0.0282
2019-07-23,return_btc,-0.050300000000000004
2019-07-24,return_btc,-0.0085
2019-07-25,return_btc,0.0144
2019-07-26,return_btc,-0.0115
2019-07-29,return_btc,-0.0151
2019-07-30,return_btc,-0
2019-07-31,return_btc,0.052300000000000006
2019-08-01,return_btc,0.0296
2019-08-02,return_btc,0.013500000000000002
2019-08-05,return_btc,0.08070000000000001
2019-08-06,return_btc,-0.028399999999999998
2019-08-07,return_btc,0.0464
2019-08-08,return_btc,0.0148
2019-08-09,return_btc,-0.0084
2019-08-12,return_btc,-0.010700000000000001
2019-08-13,return_btc,-0.044000000000000004
2019-08-14,return_btc,-0.0774
2019-08-15,return_btc,0.0253
2019-08-16,return_btc,0.0031
2019-08-19,return_btc,0.057999999999999996
2019-08-20,return_btc,-0.014499999999999999
2019-08-21,return_btc,-0.056799999999999996
2019-08-22,return_btc,-0.0036
2019-08-23,return_btc,0.0281
2019-08-26,return_btc,0.0232
2019-08-27,return_btc,-0.018000000000000002
2019-08-28,return_btc,-0.0447
2019-08-29,return_btc,-0.0245
2019-08-30,return_btc,0.009899999999999999
2019-09-03,return_btc,0.0255
2019-09-04,return_btc,-0.0042
2019-09-05,return_btc,-1e-4
2019-09-06,return_btc,-0.024399999999999998
2019-09-09,return_btc,-0.009000000000000001
2019-09-10,return_btc,-0.019799999999999998
2019-09-11,return_btc,0.005699999999999999
2019-09-12,return_btc,0.024900000000000002
2019-09-16,return_btc,-0.0054
2019-09-17,return_btc,-0.0058
2019-09-18,return_btc,-0.003
2019-09-19,return_btc,0.0084
2019-09-20,return_btc,-0.0076
2019-09-23,return_btc,-0.032799999999999996
2019-09-24,return_btc,-0.1225
2019-09-25,return_btc,-0.0096
2019-09-26,return_btc,-0.0437
2019-09-27,return_btc,0.015
2019-09-30,return_btc,0.0292
2019-10-08,return_btc,-0.0019
2019-10-09,return_btc,0.046900000000000004
2019-10-10,return_btc,-5e-4
2019-10-11,return_btc,-0.0344
2019-10-14,return_btc,0.0087
2019-10-15,return_btc,-0.0223
2019-10-16,return_btc,-0.0204
2019-10-17,return_btc,0.0091
2019-10-18,return_btc,-0.0155
2019-10-21,return_btc,-0.0018
2019-10-22,return_btc,-0.0215
2019-10-23,return_btc,-0.069
2019-10-24,return_btc,-0.0073
2019-10-25,return_btc,0.16649999999999998
2019-10-28,return_btc,-0.0338
2019-10-29,return_btc,0.0222
2019-10-30,return_btc,-0.0269
2019-10-31,return_btc,-6e-4
2019-11-01,return_btc,0.0085
2019-11-04,return_btc,0.0215
2019-11-05,return_btc,-0.0091
2019-11-06,return_btc,0.003
2019-11-07,return_btc,-0.0124
2019-11-08,return_btc,-0.0483
2019-11-11,return_btc,-0.0332
2019-11-12,return_btc,0.0087
2019-11-13,return_btc,-0.0033
2019-11-14,return_btc,-0.0139
2019-11-15,return_btc,-0.0213
2019-11-18,return_btc,-0.0354
2019-11-19,return_btc,-0.0076
2019-11-20,return_btc,-0.005699999999999999
2019-11-21,return_btc,-0.0582
2019-11-22,return_btc,-0.0466
2019-11-25,return_btc,0.0276
2019-11-26,return_btc,0.0066
2019-11-27,return_btc,0.048600000000000004
2019-11-29,return_btc,0.0426
2019-12-02,return_btc,-0.013300000000000001
2019-12-03,return_btc,-9e-4
2019-12-04,return_btc,-0.012
2019-12-05,return_btc,0.027000000000000003
2019-12-06,return_btc,0.0178
2019-12-09,return_btc,-0.022400000000000003
2019-12-10,return_btc,-0.0163
2019-12-11,return_btc,-0.0038
2019-12-12,return_btc,0
2019-12-13,return_btc,0.006500000000000001
2019-12-16,return_btc,-0.0316
2019-12-17,return_btc,-0.042
2019-12-18,return_btc,0.1002
2019-12-19,return_btc,-0.0152
2019-12-20,return_btc,0.0043
2019-12-23,return_btc,-0.0231
2019-12-24,return_btc,-0.0074
2019-12-26,return_btc,-0.0019
2019-12-27,return_btc,0.006999999999999999
2019-12-30,return_btc,-0.0184
2019-12-31,return_btc,-0.009000000000000001
2020-01-02,return_btc,-0.0323
2020-01-03,return_btc,0.054000000000000006
2020-01-06,return_btc,0.0524
2020-01-07,return_btc,0.051100000000000007
2020-01-08,return_btc,-0.0118
2020-01-09,return_btc,-0.027000000000000003
2020-01-10,return_btc,0.044000000000000004
2020-01-13,return_btc,-0.009300000000000001
2020-01-14,return_btc,0.0885
2020-01-15,return_btc,-0.0012
2020-01-16,return_btc,-0.0104
2020-01-17,return_btc,0.0213
2020-01-21,return_btc,0.0105
2020-01-22,return_btc,-0.0062
2020-01-23,return_btc,-0.0315
2020-02-03,return_btc,-0.0040999999999999995
2020-02-04,return_btc,-0.011000000000000001
2020-02-05,return_btc,0.0454
2020-02-06,return_btc,0.0167
2020-02-07,return_btc,0.0048
2020-02-10,return_btc,-0.029300000000000003
2020-02-11,return_btc,0.0381
2020-02-12,return_btc,0.0086
2020-02-13,return_btc,-0.008
2020-02-14,return_btc,0.0096
2020-02-18,return_btc,0.0471
2020-02-19,return_btc,-0.054000000000000006
2020-02-20,return_btc,-7.000000000000001e-4
2020-02-21,return_btc,0.0085
2020-02-24,return_btc,-0.0282
2020-02-25,return_btc,-0.035699999999999996
2020-02-26,return_btc,-0.0555
2020-02-27,return_btc,0.0021
2020-02-28,return_btc,-0.0137
2020-03-02,return_btc,0.042699999999999995
2020-03-03,return_btc,-0.0161
2020-03-04,return_btc,-4e-4
2020-03-05,return_btc,0.0345
2020-03-06,return_btc,0.008199999999999999
2020-03-09,return_btc,-0.0126
2020-03-10,return_btc,-0.0053
2020-03-11,return_btc,0.005600000000000001
2020-03-12,return_btc,-0.3918
2020-03-13,return_btc,0.15710000000000002
2020-03-16,return_btc,-0.06269999999999999
2020-03-17,return_btc,0.045899999999999996
2020-03-18,return_btc,0.0191
2020-03-19,return_btc,0.1512
2020-03-20,return_btc,0.0054
2020-03-23,return_btc,0.11109999999999999
2020-03-24,return_btc,0.0426
2020-03-25,return_btc,-0.0097
2020-03-26,return_btc,0.0069
2020-03-27,return_btc,-0.052300000000000006
2020-03-30,return_btc,0.085
2020-03-31,return_btc,0.0034000000000000002
2020-04-01,return_btc,0.0352
2020-04-02,return_btc,0.024399999999999998
2020-04-03,return_btc,-0.0095
2020-04-07,return_btc,-0.020099999999999996
2020-04-08,return_btc,0.0245
2020-04-09,return_btc,-0.0098
2020-04-13,return_btc,-0.011000000000000001
2020-04-14,return_btc,0.0014000000000000002
2020-04-15,return_btc,-0.032400000000000005
2020-04-16,return_btc,0.0689
2020-04-17,return_btc,-0.006999999999999999
2020-04-20,return_btc,-0.0406
2020-04-21,return_btc,0.0013
2020-04-22,return_btc,0.0395
2020-04-23,return_btc,0.0528
2020-04-24,return_btc,0.002
2020-04-27,return_btc,0.0113
2020-04-28,return_btc,-0.0025
2020-04-29,return_btc,0.1322
2020-04-30,return_btc,-0.016200000000000003
2020-05-06,return_btc,0.0167
2020-05-07,return_btc,0.09050000000000001
2020-05-08,return_btc,-0.0174
2020-05-11,return_btc,-0.0182
2020-05-12,return_btc,0.0273
2020-05-13,return_btc,0.055
2020-05-14,return_btc,0.0516
2020-05-15,return_btc,-0.0471
2020-05-18,return_btc,0.0055000000000000005
2020-05-19,return_btc,0.0044
2020-05-20,return_btc,-0.026699999999999998
2020-05-21,return_btc,-0.047599999999999996
2020-05-22,return_btc,0.012199999999999999
2020-05-26,return_btc,-0.0063
2020-05-27,return_btc,0.0403
2020-05-28,return_btc,0.0406
2020-05-29,return_btc,-0.0154
2020-06-01,return_btc,0.07769999999999999
2020-06-02,return_btc,-0.0649
2020-06-03,return_btc,0.0147
2020-06-04,return_btc,0.0132
2020-06-05,return_btc,-0.0167
2020-06-08,return_btc,0.0036
2020-06-09,return_btc,-9e-4
2020-06-10,return_btc,0.0113
2020-06-11,return_btc,-0.0603
2020-06-12,return_btc,0.0197
2020-06-15,return_btc,0.0086
2020-06-16,return_btc,0.0104
2020-06-17,return_btc,-0.0062
2020-06-18,return_btc,-0.008100000000000001
2020-06-19,return_btc,-0.0079
2020-06-22,return_btc,0.0417
2020-06-23,return_btc,-0.0060999999999999995
2020-06-24,return_btc,-0.0335
2020-06-29,return_btc,0.0067
2020-06-30,return_btc,-0.0054
2020-07-01,return_btc,0.0103
2020-07-02,return_btc,-0.015700000000000002
2020-07-06,return_btc,0.028399999999999998
2020-07-07,return_btc,-0.0089
2020-07-08,return_btc,0.018799999999999997
2020-07-09,return_btc,-0.0206
2020-07-10,return_btc,0.0053
2020-07-13,return_btc,-0.0062
2020-07-14,return_btc,0.0011
2020-07-15,return_btc,-0.0059
2020-07-16,return_btc,-0.0069
2020-07-17,return_btc,0.0022
2020-07-20,return_btc,-0.005
2020-07-21,return_btc,0.0246
2020-07-22,return_btc,0.013500000000000002
2020-07-23,return_btc,0.009000000000000001
2020-07-24,return_btc,-0.0055000000000000005
2020-07-27,return_btc,0.10980000000000001
2020-07-28,return_btc,-0.0104
2020-07-29,return_btc,0.0181
2020-07-30,return_btc,-9e-4
2020-07-31,return_btc,0.021400000000000002
2020-08-03,return_btc,0.014199999999999999
2020-08-04,return_btc,-0.0034999999999999996
2020-08-05,return_btc,0.0492
2020-08-06,return_btc,0.0019
2020-08-07,return_btc,-0.013999999999999999
2020-08-10,return_btc,0.0178
2020-08-11,return_btc,-0.04190000000000001
2020-08-12,return_btc,0.0146
2020-08-13,return_btc,0.018500000000000003
2020-08-14,return_btc,-0.0017000000000000001
2020-08-17,return_btc,0.0322
2020-08-18,return_btc,-0.0273
2020-08-19,return_btc,-0.0165
2020-08-20,return_btc,0.0091
2020-08-21,return_btc,-0.0276
2020-08-24,return_btc,0.0096
2020-08-25,return_btc,-0.0365
2020-08-26,return_btc,0.0121
2020-08-27,return_btc,-0.0118
2020-08-28,return_btc,0.0177
2020-08-31,return_btc,-0.0049
2020-09-01,return_btc,0.0232
2020-09-02,return_btc,-0.0421
2020-09-03,return_btc,-0.109
2020-09-04,return_btc,0.029900000000000003
2020-09-08,return_btc,-0.0241
2020-09-09,return_btc,0.0097
2020-09-10,return_btc,0.0113
2020-09-11,return_btc,0.0049
2020-09-14,return_btc,0.0338
2020-09-15,return_btc,0.0103
2020-09-16,return_btc,0.0152
2020-09-17,return_btc,-7.000000000000001e-4
2020-09-18,return_btc,-8e-4
2020-09-21,return_btc,-0.0462
2020-09-22,return_btc,0.011000000000000001
2020-09-23,return_btc,-0.0279
2020-09-24,return_btc,0.049
2020-09-25,return_btc,-0.004699999999999999
2020-09-28,return_btc,-0.0077
2020-09-29,return_btc,0.0138
2020-09-30,return_btc,-0.006
2020-10-09,return_btc,0.011899999999999999
2020-10-12,return_btc,0.0143
2020-10-13,return_btc,-0.0095
2020-10-14,return_btc,-3e-4
2020-10-15,return_btc,0.0072
2020-10-16,return_btc,-0.015700000000000002
2020-10-19,return_btc,0.021400000000000002
2020-10-20,return_btc,0.013600000000000001
2020-10-21,return_btc,0.0751
2020-10-22,return_btc,0.013000000000000001
2020-10-23,return_btc,-0.0031
2020-10-26,return_btc,0.0023
2020-10-27,return_btc,0.045599999999999995
2020-10-28,return_btc,-0.0277
2020-10-29,return_btc,0.0134
2020-10-30,return_btc,0.0076
2020-11-02,return_btc,-0.0144
2020-11-03,return_btc,0.0338
2020-11-04,return_btc,0.009000000000000001
2020-11-05,return_btc,0.10189999999999999
2020-11-06,return_btc,-6e-4
2020-11-09,return_btc,-0.0101
2020-11-10,return_btc,-0.0015
2020-11-11,return_btc,0.0256
2020-11-12,return_btc,0.0382
2020-11-13,return_btc,0.0018
2020-11-16,return_btc,0.0478
2020-11-17,return_btc,0.056600000000000004
2020-11-18,return_btc,0.0064
2020-11-19,return_btc,0.0016
2020-11-20,return_btc,0.049
2020-11-23,return_btc,-0.0018
2020-11-24,return_btc,0.0421
2020-11-25,return_btc,-0.022400000000000003
2020-11-27,return_btc,-0.002
2020-11-30,return_btc,0.0832
2020-12-01,return_btc,-0.0471
2020-12-02,return_btc,0.0239
2020-12-03,return_btc,0.011200000000000002
2020-12-04,return_btc,-0.039900000000000005
2020-12-07,return_btc,-0.0108
2020-12-08,return_btc,-0.044000000000000004
2020-12-09,return_btc,0.012
2020-12-10,return_btc,-0.0161
2020-12-11,return_btc,-0.0123
2020-12-14,return_btc,0.0051
2020-12-15,return_btc,0.0084
2020-12-16,return_btc,0.0987
2020-12-17,return_btc,0.069
2020-12-18,return_btc,0.013300000000000001
2020-12-21,return_btc,-0.0318
2020-12-22,return_btc,0.0482
2020-12-23,return_btc,-0.023700000000000002
2020-12-24,return_btc,0.0206
2020-12-28,return_btc,0.030299999999999997
2020-12-29,return_btc,0.0118
2020-12-30,return_btc,0.0545
2020-12-31,return_btc,0.0028000000000000004
2021-01-04,return_btc,-0.028399999999999998
2021-01-05,return_btc,0.061500000000000006
2021-01-06,return_btc,0.0824
2021-01-07,return_btc,0.0725
2021-01-08,return_btc,0.028900000000000002
2021-01-11,return_btc,-0.0693
2021-01-12,return_btc,-0.041299999999999996
2021-01-13,return_btc,0.09699999999999999
2021-01-14,return_btc,0.048
2021-01-15,return_btc,-0.059500000000000004
2021-01-19,return_btc,-0.0167
2021-01-20,return_btc,-0.0146
2021-01-21,return_btc,-0.1306
2021-01-22,return_btc,0.07
2021-01-25,return_btc,3e-4
2021-01-26,return_btc,0.0077
2021-01-27,return_btc,-0.0646
2021-01-28,return_btc,0.0977
2021-01-29,return_btc,0.0278
2021-02-01,return_btc,0.0123
2021-02-02,return_btc,0.0588
2021-02-03,return_btc,0.060899999999999996
2021-02-04,return_btc,-0.0177
2021-02-05,return_btc,0.0356
2021-02-08,return_btc,0.1941
2021-02-09,return_btc,0.0024
2021-02-10,return_btc,-0.036000000000000004
2021-02-18,return_btc,-0.0095
2021-02-19,return_btc,0.08380000000000001
2021-02-22,return_btc,-0.057800000000000004
2021-02-23,return_btc,-0.09609999999999999
2021-02-24,return_btc,0.0161
2021-02-25,return_btc,-0.0557
2021-02-26,return_btc,-0.0124
2021-03-01,return_btc,0.0981
2021-03-02,return_btc,-0.0236
2021-03-03,return_btc,0.0407
2021-03-04,return_btc,-0.039
2021-03-05,return_btc,0.0075
2021-03-08,return_btc,0.026099999999999998
2021-03-09,return_btc,0.049100000000000005
2021-03-10,return_btc,0.0177
2021-03-11,return_btc,0.0349
2021-03-12,return_btc,-0.0092
2021-03-15,return_btc,-0.0562
2021-03-16,return_btc,0.0197
2021-03-17,return_btc,0.0356
2021-03-18,return_btc,-0.0213
2021-03-19,return_btc,0.0075
2021-03-22,return_btc,-0.0562
2021-03-23,return_btc,0.0054
2021-03-24,return_btc,-0.0391
2021-03-25,return_btc,-0.0192
2021-03-26,return_btc,0.0724
2021-03-29,return_btc,0.0332
2021-03-30,return_btc,0.02
2021-03-31,return_btc,-1e-4
2021-04-01,return_btc,-8e-4
2021-04-06,return_btc,-0.0169
2021-04-07,return_btc,-0.0353
2021-04-08,return_btc,0.038
2021-04-09,return_btc,7.000000000000001e-4
2021-04-12,return_btc,-0.0019
2021-04-13,return_btc,0.061399999999999996
2021-04-14,return_btc,-0.0088
2021-04-15,return_btc,0.0037
2021-04-16,return_btc,-0.028999999999999998
2021-04-19,return_btc,-0.01
2021-04-20,return_btc,0.015
2021-04-21,return_btc,-0.0471
2021-04-22,return_btc,-0.0388
2021-04-23,return_btc,-0.0113
2021-04-26,return_btc,0.1033
2021-04-27,return_btc,0.018799999999999997
2021-04-28,return_btc,-0.0034999999999999996
2021-04-29,return_btc,-0.023399999999999997
2021-04-30,return_btc,0.07769999999999999
2021-05-06,return_btc,-0.018000000000000002
2021-05-07,return_btc,0.0165
2021-05-10,return_btc,-0.040999999999999995
2021-05-11,return_btc,0.0152
2021-05-12,return_btc,-0.129
2021-05-13,return_btc,0.006500000000000001
2021-05-14,return_btc,0.0027
2021-05-17,return_btc,-0.0621
2021-05-18,return_btc,-0.0148
2021-05-19,return_btc,-0.14400000000000002
2021-05-20,return_btc,0.10880000000000001
2021-05-21,return_btc,-0.084
2021-05-24,return_btc,0.1174
2021-05-25,return_btc,-0.0096
2021-05-26,return_btc,0.0227
2021-05-27,return_btc,-0.0212
2021-05-28,return_btc,-0.0717
2021-06-01,return_btc,-0.016399999999999998
2021-06-02,return_btc,0.023700000000000002
2021-06-03,return_btc,0.0434
2021-06-04,return_btc,-0.0596
2021-06-07,return_btc,-0.0625
2021-06-08,return_btc,-0.0058
2021-06-09,return_btc,0.1183
2021-06-10,return_btc,-0.0183
2021-06-11,return_btc,0.0181
2021-06-15,return_btc,-0.0092
2021-06-16,return_btc,-0.0453
2021-06-17,return_btc,-0.0074
2021-06-18,return_btc,-0.0605
2021-06-21,return_btc,-0.1097
2021-06-22,return_btc,0.0254
2021-06-23,return_btc,0.0362
2021-06-24,return_btc,0.0294
2021-06-25,return_btc,-0.0886
2021-06-28,return_btc,-0.0058
2021-06-29,return_btc,0.0394
2021-06-30,return_btc,-0.0225
2021-07-01,return_btc,-0.042300000000000004
2021-07-02,return_btc,0.008
2021-07-06,return_btc,0.016
2021-07-07,return_btc,-0.0105
2021-07-08,return_btc,-0.0296
2021-07-09,return_btc,0.028300000000000002
2021-07-12,return_btc,-0.0326
2021-07-13,return_btc,-0.0116
2021-07-14,return_btc,0.0028000000000000004
2021-07-15,return_btc,-0.029900000000000003
2021-07-16,return_btc,-0.013999999999999999
2021-07-19,return_btc,-0.0298
2021-07-20,return_btc,-0.0338
2021-07-21,return_btc,0.0785
2021-07-22,return_btc,0.0052
2021-07-23,return_btc,0.0404
2021-07-26,return_btc,0.0533
2021-07-27,return_btc,0.0584
2021-07-28,return_btc,0.013999999999999999
2021-07-29,return_btc,-0
2021-07-30,return_btc,0.055
2021-08-02,return_btc,-0.0178
2021-08-03,return_btc,-0.0265
2021-08-04,return_btc,0.0421
2021-08-05,return_btc,0.028399999999999998
2021-08-06,return_btc,0.0472
2021-08-09,return_btc,0.056900000000000006
2021-08-10,return_btc,-0.0149
2021-08-11,return_btc,-6e-4
2021-08-12,return_btc,-0.0255
2021-08-13,return_btc,0.0767
2021-08-16,return_btc,-0.0212
2021-08-17,return_btc,-0.028399999999999998
2021-08-18,return_btc,7.000000000000001e-4
2021-08-19,return_btc,0.0454
2021-08-20,return_btc,0.054900000000000004
2021-08-23,return_btc,0.0058
2021-08-24,return_btc,-0.0368
2021-08-25,return_btc,0.0268
2021-08-26,return_btc,-0.0441
2021-08-27,return_btc,0.04769999999999999
2021-08-30,return_btc,-0.0366
2016-03-10,return_eth,0.049100000000000005
2016-03-11,return_eth,0.017
2016-03-14,return_eth,-0.1705
2016-03-15,return_eth,0.044800000000000006
2016-03-16,return_eth,-0.0138
2016-03-17,return_eth,-0.1661
2016-03-18,return_eth,0
2016-03-21,return_eth,0.1739
2016-03-22,return_eth,-0.048499999999999995
2016-03-23,return_eth,0.0932
2016-03-24,return_eth,-0.099
2016-03-28,return_eth,0.1173
2016-03-29,return_eth,0.0146
2016-03-30,return_eth,0.0051
2016-03-31,return_eth,-0.0371
2016-04-01,return_eth,0.0184
2016-04-05,return_eth,-0.0673
2016-04-06,return_eth,0.0346
2016-04-07,return_eth,-0.059500000000000004
2016-04-08,return_eth,-0.0405
2016-04-11,return_eth,-0.0091
2016-04-12,return_eth,-0.1325
2016-04-13,return_eth,0.07440000000000001
2016-04-14,return_eth,0.045700000000000005
2016-04-15,return_eth,-0.0165
2016-04-18,return_eth,-0.0518
2016-04-19,return_eth,-0.028999999999999998
2016-04-20,return_eth,-0.0115
2016-04-21,return_eth,-0.0581
2016-04-22,return_eth,-0.0173
2016-04-25,return_eth,-0.0691
2016-04-26,return_eth,-0.0053
2016-04-27,return_eth,0.04
2016-04-28,return_eth,-0.0603
2016-04-29,return_eth,0.0259
2016-05-03,return_eth,-0.066
2016-05-04,return_eth,0.0128
2016-05-05,return_eth,0.0349
2016-05-06,return_eth,-0.0449
2016-05-09,return_eth,-0.0189
2016-05-10,return_eth,0.0064
2016-05-11,return_eth,0.054400000000000004
2016-05-12,return_eth,0.0152
2016-05-13,return_eth,0.0558
2016-05-16,return_eth,0.11230000000000001
2016-05-17,return_eth,0.08929999999999999
2016-05-18,return_eth,0.1051
2016-05-19,return_eth,0.09210000000000002
2016-05-20,return_eth,-0.0542
2016-05-23,return_eth,-0.0556
2016-05-24,return_eth,-0.051399999999999994
2016-05-25,return_eth,-0.0189
2016-05-26,return_eth,-8e-4
2016-05-27,return_eth,-0.109
2016-05-31,return_eth,0.1014
2016-06-01,return_eth,-0.011399999999999999
2016-06-02,return_eth,-0.0036
2016-06-03,return_eth,0.0029
2016-06-06,return_eth,0.005699999999999999
2016-06-07,return_eth,0.0335
2016-06-08,return_eth,-7.000000000000001e-4
2016-06-13,return_eth,0.1222
2016-06-14,return_eth,0.0564
2016-06-15,return_eth,-0.0149
2016-06-16,return_eth,0.122
2016-06-17,return_eth,-0.2459
2016-06-20,return_eth,-0.0426
2016-06-21,return_eth,0.0874
2016-06-22,return_eth,0.024
2016-06-23,return_eth,0.0377
2016-06-24,return_eth,0.0393
2016-06-27,return_eth,0.015300000000000001
2016-06-28,return_eth,-0.1246
2016-06-29,return_eth,0.045
2016-06-30,return_eth,-0.021099999999999997
2016-07-01,return_eth,-0.012
2016-07-05,return_eth,-0.0779
2016-07-06,return_eth,0.0019
2016-07-07,return_eth,-0.038900000000000004
2016-07-08,return_eth,0.11539999999999999
2016-07-11,return_eth,-0.04019999999999999
2016-07-12,return_eth,0.0038
2016-07-13,return_eth,-0.0076
2016-07-14,return_eth,0.1079
2016-07-15,return_eth,0.028399999999999998
2016-07-18,return_eth,-0.0178
2016-07-19,return_eth,0.0643
2016-07-20,return_eth,0.0621
2016-07-21,return_eth,0.005600000000000001
2016-07-22,return_eth,0.1689
2016-07-25,return_eth,0.0909
2016-07-26,return_eth,-0.1297
2016-07-27,return_eth,0.0849
2016-07-28,return_eth,-0.0123
2016-07-29,return_eth,0.0023
2016-08-01,return_eth,-0.0658
2016-08-02,return_eth,-0.083
2016-08-03,return_eth,0
2016-08-04,return_eth,0
2016-08-05,return_eth,0
2016-08-08,return_eth,0
2016-08-09,return_eth,0
2016-08-10,return_eth,0.188
2016-08-11,return_eth,-0.0356
2016-08-12,return_eth,0.0026
2016-08-15,return_eth,-0.0063
2016-08-16,return_eth,-0.0018
2016-08-17,return_eth,-0.0316
2016-08-18,return_eth,-0.0028000000000000004
2016-08-19,return_eth,-9e-4
2016-08-22,return_eth,9e-4
2016-08-23,return_eth,-0.013500000000000002
2016-08-24,return_eth,-9e-4
2016-08-25,return_eth,0.0373
2016-08-26,return_eth,-0.0149
2016-08-29,return_eth,-9e-4
2016-08-30,return_eth,0.0329
2016-08-31,return_eth,0.0301
2016-09-01,return_eth,0.0507
2016-09-02,return_eth,-0.0074
2016-09-06,return_eth,-0.0101
2016-09-07,return_eth,-0.0077
2016-09-08,return_eth,-0.0163
2016-09-09,return_eth,0.020099999999999996
2016-09-12,return_eth,0.0274
2016-09-13,return_eth,8e-4
2016-09-14,return_eth,-0.0058
2016-09-19,return_eth,0.0471
2016-09-20,return_eth,0.1202
2016-09-21,return_eth,-0.049100000000000005
2016-09-22,return_eth,-0.0415
2016-09-23,return_eth,0.0144
2016-09-26,return_eth,-0.0115
2016-09-27,return_eth,0.013999999999999999
2016-09-28,return_eth,0.013000000000000001
2016-09-29,return_eth,-0.0113
2016-09-30,return_eth,0.015300000000000001
2016-10-10,return_eth,-0.0233
2016-10-11,return_eth,0.0043
2016-10-12,return_eth,-0.0051
2016-10-13,return_eth,0.029900000000000003
2016-10-14,return_eth,-0.0116
2016-10-17,return_eth,0.0017000000000000001
2016-10-18,return_eth,0.045
2016-10-19,return_eth,-0.043899999999999995
2016-10-20,return_eth,0.0083
2016-10-21,return_eth,0.0058
2016-10-24,return_eth,-0.0066
2016-10-25,return_eth,-0.0525
2016-10-26,return_eth,0.0123
2016-10-27,return_eth,0.0060999999999999995
2016-10-28,return_eth,-0.0363
2016-10-31,return_eth,-0.028399999999999998
2016-11-01,return_eth,-0.0137
2016-11-02,return_eth,0.0046
2016-11-03,return_eth,0
2016-11-04,return_eth,0.0322
2016-11-07,return_eth,-0.0027
2016-11-08,return_eth,0.0037
2016-11-09,return_eth,-0.0183
2016-11-10,return_eth,-0.0168
2016-11-11,return_eth,-0.0256
2016-11-14,return_eth,-0.0079
2016-11-15,return_eth,0.027000000000000003
2016-11-16,return_eth,-0.024300000000000002
2016-11-17,return_eth,-0.003
2016-11-18,return_eth,-0.047
2016-11-21,return_eth,0.0042
2016-11-22,return_eth,0.0239
2016-11-23,return_eth,-0.0152
2016-11-25,return_eth,0.0196
2016-11-28,return_eth,-0.0203
2016-11-29,return_eth,-0.0621
2016-11-30,return_eth,0.0564
2016-12-01,return_eth,-0.018600000000000002
2016-12-02,return_eth,-0.0898
2016-12-05,return_eth,-0.11259999999999999
2016-12-06,return_eth,0.1507
2016-12-07,return_eth,0.08039999999999999
2016-12-08,return_eth,-0.0036
2016-12-09,return_eth,0.0265
2016-12-12,return_eth,0.0317
2016-12-13,return_eth,-0.010700000000000001
2016-12-14,return_eth,-0.0179
2016-12-15,return_eth,-0.0463
2016-12-16,return_eth,0.0038
2016-12-19,return_eth,-0.0441
2016-12-20,return_eth,0.004
2016-12-21,return_eth,0.0368
2016-12-22,return_eth,-0.0355
2016-12-23,return_eth,-0.0591
2016-12-27,return_eth,-0.0206
2016-12-28,return_eth,0.0646
2016-12-29,return_eth,0.091
2016-12-30,return_eth,-0.013300000000000001
2017-01-03,return_eth,0.1637
2017-01-04,return_eth,0.1294
2017-01-05,return_eth,-0.07730000000000001
2017-01-06,return_eth,-0.0069
2017-01-09,return_eth,-0.0019
2017-01-10,return_eth,0.0341
2017-01-11,return_eth,-0.07730000000000001
2017-01-12,return_eth,0.0040999999999999995
2017-01-13,return_eth,-0.0163
2017-01-17,return_eth,0.053099999999999994
2017-01-18,return_eth,0.0069
2017-01-19,return_eth,0.018600000000000002
2017-01-20,return_eth,0.0231
2017-01-23,return_eth,0.012199999999999999
2017-01-24,return_eth,-0.025099999999999997
2017-01-25,return_eth,-0.0019
2017-01-26,return_eth,0.0143
2017-02-03,return_eth,0.012
2017-02-06,return_eth,0.0125
2017-02-07,return_eth,0.008
2017-02-08,return_eth,-0.0053
2017-02-09,return_eth,-0.039599999999999996
2017-02-10,return_eth,0.036699999999999997
2017-02-13,return_eth,0.008
2017-02-14,return_eth,0.1419
2017-02-15,return_eth,-0.0031
